InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
559337,22196,baby cosmetics,1,7/7/2011 16:27,1.63,,United Kingdom
559337,22326,beef,1,7/7/2011 16:27,5.79,,United Kingdom
559337,23170,pickled vegetables,1,7/7/2011 16:27,3.29,,United Kingdom
559338,22277,ketchup,2,7/7/2011 16:30,1.63,,United Kingdom
559338,10133,photo/film,1,7/7/2011 16:30,0.83,,United Kingdom
559338,22778,canned vegetables,2,7/7/2011 16:30,8.29,,United Kingdom
559338,22953,dish cleaner,1,7/7/2011 16:30,0.83,,United Kingdom
559338,22624,organic products,1,7/7/2011 16:30,16.63,,United Kingdom
559338,23170,pickled vegetables,2,7/7/2011 16:30,3.29,,United Kingdom
559338,23205,cookware,2,7/7/2011 16:30,1.63,,United Kingdom
559338,84510A,snack products,1,7/7/2011 16:30,2.46,,United Kingdom
559338,21204,ice cream,1,7/7/2011 16:30,1.63,,United Kingdom
559338,85170B,frozen vegetables,1,7/7/2011 16:30,2.46,,United Kingdom
559338,21391,abrasive cleaner,1,7/7/2011 16:30,1.63,,United Kingdom
559338,21506,onions,2,7/7/2011 16:30,0.83,,United Kingdom
559340,23284,fruit/vegetable juice,4,7/7/2011 16:51,7.95,13699,United Kingdom
559349,22048,salty snack,25,7/7/2011 17:33,0.42,15150,United Kingdom
559350,22197,butter,24,7/7/2011 17:35,0.85,16842,United Kingdom
559352,90205A,sausage,1,7/7/2011 17:47,1.65,17837,United Kingdom
559349,84510A,snack products,10,7/7/2011 17:33,1.25,15150,United Kingdom
559356,23170,pickled vegetables,12,7/7/2011 18:29,1.65,15416,United Kingdom
559356,22822,cling film/bags,2,7/7/2011 18:29,5.95,15416,United Kingdom
559356,23284,fruit/vegetable juice,2,7/7/2011 18:29,7.95,15416,United Kingdom
559357,84970S,honey,1,7/7/2011 18:56,0.85,17107,United Kingdom
559357,23284,fruit/vegetable juice,20,7/7/2011 18:56,6.75,17107,United Kingdom
559361,23284,fruit/vegetable juice,1,7/7/2011 20:07,7.95,17312,United Kingdom
559362,22326,beef,12,7/8/2011 8:43,2.95,12635,Germany
559366,22197,butter,24,7/8/2011 9:03,0.85,13102,United Kingdom
559367,21391,abrasive cleaner,12,7/8/2011 9:38,0.75,13013,United Kingdom
559418,22197,butter,12,7/8/2011 11:36,0.85,12681,France
559421,21380,salad dressing,6,7/8/2011 11:55,2.95,12648,Germany
559424,84970S,honey,24,7/8/2011 12:14,0.85,18121,United Kingdom
559424,21713,liquor,12,7/8/2011 12:14,2.1,18121,United Kingdom
559441,22636,yogurt,2,7/8/2011 12:22,8.5,12583,France
559441,22955,cake bar,12,7/8/2011 12:22,2.1,12583,France
559457,82582,whole milk,24,7/8/2011 12:50,2.1,14918,United Kingdom
559471,82582,whole milk,24,7/8/2011 13:39,2.1,17512,United Kingdom
559465,20724,detergent,30,7/8/2011 13:26,0.85,14680,United Kingdom
559465,22326,beef,5,7/8/2011 13:26,2.95,14680,United Kingdom
559469,22624,organic products,2,7/8/2011 13:37,8.5,15182,United Kingdom
559488,23284,fruit/vegetable juice,1,7/8/2011 13:52,15.79,,United Kingdom
559493,22197,butter,7,7/8/2011 13:53,1.63,,United Kingdom
559499,21212,meat,20,7/8/2011 14:22,2.08,,United Kingdom
559499,20724,detergent,24,7/8/2011 14:22,2.46,,United Kingdom
559497,22197,butter,1,7/8/2011 13:54,1.63,,United Kingdom
559504,21713,liquor,2,7/8/2011 15:16,2.1,15920,United Kingdom
559499,23205,cookware,12,7/8/2011 14:22,2.46,,United Kingdom
559505,23284,fruit/vegetable juice,2,7/8/2011 15:16,7.95,16398,United Kingdom
559506,21212,meat,2,7/8/2011 15:17,1.25,,United Kingdom
559505,22768,hard cheese,4,7/8/2011 15:16,9.95,16398,United Kingdom
559505,22197,butter,100,7/8/2011 15:16,0.72,16398,United Kingdom
559506,21380,salad dressing,1,7/8/2011 15:17,5.79,,United Kingdom
559506,21801,rice,2,7/8/2011 15:17,0.42,,United Kingdom
559506,22277,ketchup,5,7/8/2011 15:17,1.63,,United Kingdom
559506,22197,butter,3,7/8/2011 15:17,1.63,,United Kingdom
559506,21899,brandy,1,7/8/2011 15:17,1.63,,United Kingdom
559506,23061,syrup,1,7/8/2011 15:17,2.46,,United Kingdom
559506,84970S,honey,1,7/8/2011 15:17,2.08,,United Kingdom
559506,84796B,tea,2,7/8/2011 15:17,8.29,,United Kingdom
559506,84032B,other vegetables,2,7/8/2011 15:17,3.29,,United Kingdom
559506,23210,spices,1,7/8/2011 15:17,2.5,,United Kingdom
559506,84510A,snack products,1,7/8/2011 15:17,2.46,,United Kingdom
559507,21945,cream cheese ,1,7/8/2011 15:22,0.85,15920,United Kingdom
559507,21713,liquor,2,7/8/2011 15:22,2.1,15920,United Kingdom
559506,10133,photo/film,31,7/8/2011 15:17,0.83,,United Kingdom
559510,23170,pickled vegetables,12,7/8/2011 15:29,1.65,14961,United Kingdom
559510,22197,butter,100,7/8/2011 15:29,0.72,14961,United Kingdom
559510,23205,cookware,10,7/8/2011 15:29,0.85,14961,United Kingdom
559515,22197,butter,6,7/8/2011 15:58,1.63,,United Kingdom
559513,10133,photo/film,2,7/8/2011 15:56,0.42,14534,United Kingdom
559513,21035,frozen meals,4,7/8/2011 15:56,3.25,14534,United Kingdom
559521,22548,domestic eggs,6,7/8/2011 16:26,1.25,,Unspecified
559521,21212,meat,13,7/8/2011 16:26,0.55,,Unspecified
559518,21035,frozen meals,1,7/8/2011 16:11,6.25,,United Kingdom
559521,22196,baby cosmetics,1,7/8/2011 16:26,0.85,,Unspecified
559521,21380,salad dressing,1,7/8/2011 16:26,2.95,,Unspecified
559521,22197,butter,3,7/8/2011 16:26,0.85,,Unspecified
559521,22196,baby cosmetics,7,7/8/2011 16:26,0.85,,Unspecified
559525,21212,meat,3,7/10/2011 10:30,0.55,16923,United Kingdom
559525,22626,sparkling wine,1,7/10/2011 10:30,8.5,16923,United Kingdom
559525,21035,frozen meals,2,7/10/2011 10:30,3.25,16923,United Kingdom
559526,22196,baby cosmetics,1,7/10/2011 11:19,0.85,15756,United Kingdom
559528,20774,semi-finished bread,7,7/10/2011 11:34,1.65,13064,United Kingdom
559528,72351B,canned fruit,12,7/10/2011 11:34,2.1,13064,United Kingdom
559528,10133,photo/film,6,7/10/2011 11:34,0.42,13064,United Kingdom
559526,23205,cookware,3,7/10/2011 11:19,0.85,15756,United Kingdom
559528,22170,Instant food products,2,7/10/2011 11:34,6.75,13064,United Kingdom
559527,22624,organic products,1,7/10/2011 11:24,8.5,17787,United Kingdom
559537,23061,syrup,12,7/10/2011 12:23,1.25,14472,United Kingdom
559538,21713,liquor,4,7/10/2011 12:25,2.1,16880,United Kingdom
559539,21204,ice cream,2,7/10/2011 12:28,1.65,18024,United Kingdom
559537,85130C,kitchen towels,2,7/10/2011 12:23,0.79,14472,United Kingdom
559537,23067,pastry,3,7/10/2011 12:23,4.15,14472,United Kingdom
559538,21506,onions,12,7/10/2011 12:25,0.42,16880,United Kingdom
559538,23284,fruit/vegetable juice,3,7/10/2011 12:25,7.95,16880,United Kingdom
559539,21380,salad dressing,1,7/10/2011 12:28,2.95,18024,United Kingdom
559542,82578,cat food,3,7/10/2011 13:32,0.55,17126,United Kingdom
559543,85049F,pot plants,1,7/10/2011 13:46,1.25,17126,United Kingdom
559547,22746,napkins,2,7/10/2011 15:12,2.1,17758,United Kingdom
559545,22575,pip fruit,8,7/10/2011 14:42,1.95,15467,United Kingdom
559547,23284,fruit/vegetable juice,3,7/10/2011 15:12,7.95,17758,United Kingdom
559549,20724,detergent,1,7/10/2011 15:25,0.85,13230,United Kingdom
559549,22197,butter,4,7/10/2011 15:25,0.85,13230,United Kingdom
559552,22795,cooking chocolate,1,7/10/2011 16:29,6.75,16014,United Kingdom
559552,22546,UHT-milk,2,7/10/2011 16:29,0.42,16014,United Kingdom
559550,22865,curd cheese,2,7/10/2011 15:38,2.1,17757,United Kingdom
559552,82582,whole milk,2,7/10/2011 16:29,2.1,16014,United Kingdom
559552,22531,toilet cleaner,2,7/10/2011 16:29,0.42,16014,United Kingdom
559552,85170B,frozen vegetables,1,7/10/2011 16:29,2.1,16014,United Kingdom
559554,23284,fruit/vegetable juice,10,7/11/2011 10:12,6.75,14258,United Kingdom
559557,10133,photo/film,20,7/11/2011 10:33,0.42,17444,Canada
559557,22624,organic products,2,7/11/2011 10:33,8.5,17444,Canada
559557,23170,pickled vegetables,12,7/11/2011 10:33,1.65,17444,Canada
559606,22277,ketchup,1,7/11/2011 11:38,2.1,14606,United Kingdom
559606,22118,bottled water,1,7/11/2011 11:38,4.95,14606,United Kingdom
559607,22746,napkins,6,7/11/2011 11:39,2.1,12681,France
559607,22326,beef,6,7/11/2011 11:39,2.95,12681,France
559639,15044A,sauces,8,7/11/2011 12:23,2.95,13767,United Kingdom
559639,21314,frozen chicken,16,7/11/2011 12:23,2.1,13767,United Kingdom
559641,21391,abrasive cleaner,12,7/11/2011 12:31,0.75,13184,United Kingdom
559641,21385,spread cheese,24,7/11/2011 12:31,0.85,13184,United Kingdom
559639,23284,fruit/vegetable juice,6,7/11/2011 12:23,7.95,13767,United Kingdom
559653,21385,spread cheese,2,7/11/2011 12:49,0.85,14552,United Kingdom
559657,21306,cocoa drinks,24,7/11/2011 13:05,0.29,16701,United Kingdom
559665,21391,abrasive cleaner,3,7/11/2011 13:35,0.75,12556,Spain
559665,22197,butter,4,7/11/2011 13:35,0.85,12556,Spain
559665,21385,spread cheese,5,7/11/2011 13:35,0.85,12556,Spain
559665,21391,abrasive cleaner,6,7/11/2011 13:35,0.75,12556,Spain
559668,10133,photo/film,20,7/11/2011 13:40,0.42,13394,United Kingdom
559672,82582,whole milk,12,7/11/2011 14:04,2.1,14796,United Kingdom
559673,21204,ice cream,7,7/11/2011 14:10,1.65,13224,United Kingdom
559673,85130C,kitchen towels,6,7/11/2011 14:10,0.79,13224,United Kingdom
559672,21899,brandy,4,7/11/2011 14:04,0.65,14796,United Kingdom
559678,23284,fruit/vegetable juice,5,7/11/2011 14:43,7.95,16033,United Kingdom
559686,22636,yogurt,1,7/11/2011 15:26,8.5,17966,United Kingdom
559680,22277,ketchup,6,7/11/2011 14:47,2.1,12717,Greece
559680,23061,syrup,12,7/11/2011 14:47,1.25,12717,Greece
559690,72351B,canned fruit,12,7/11/2011 15:52,2.1,16422,United Kingdom
559686,84032B,other vegetables,1,7/11/2011 15:26,2.95,17966,United Kingdom
559692,10133,photo/film,2,7/11/2011 15:52,0.42,,United Kingdom
559691,23205,cookware,10,7/11/2011 15:52,0.85,13089,United Kingdom
559693,21708,bottled beer,3,7/11/2011 16:21,3.29,,United Kingdom
559693,21928,condensed milk,1,7/11/2011 16:21,4.13,,United Kingdom
559693,22277,ketchup,1,7/11/2011 16:21,1.63,,United Kingdom
559693,22197,butter,2,7/11/2011 16:21,1.63,,United Kingdom
559693,10133,photo/film,1,7/11/2011 16:21,0.83,,United Kingdom
559693,22955,cake bar,2,7/11/2011 16:21,2.46,,United Kingdom
559697,72351B,canned fruit,1,7/11/2011 17:03,2.1,15577,United Kingdom
559693,84796B,tea,1,7/11/2011 16:21,8.29,,United Kingdom
559693,85170B,frozen vegetables,1,7/11/2011 16:21,2.46,,United Kingdom
559693,22326,beef,2,7/11/2011 16:21,2.95,,United Kingdom
559698,22197,butter,8,7/11/2011 17:07,0.85,17589,United Kingdom
559698,23284,fruit/vegetable juice,1,7/11/2011 17:07,7.95,17589,United Kingdom
559733,21212,meat,24,7/12/2011 10:54,0.55,16145,United Kingdom
559710,20724,detergent,20,7/12/2011 10:25,0.85,12474,Germany
559733,21314,frozen chicken,8,7/12/2011 10:54,2.1,16145,United Kingdom
559715,10135,photo/film,30,7/12/2011 10:47,1.25,14132,United Kingdom
559715,22531,toilet cleaner,24,7/12/2011 10:47,0.42,14132,United Kingdom
559710,23205,cookware,20,7/12/2011 10:25,0.85,12474,Germany
559710,22326,beef,12,7/12/2011 10:25,2.95,12474,Germany
C559744,22768,hard cheese,-1,7/12/2011 11:13,9.95,15416,United Kingdom
559745,82578,cat food,4,7/12/2011 11:15,0.55,17790,United Kingdom
559782,84970S,honey,12,7/12/2011 11:55,0.85,12722,France
559768,15044A,sauces,12,7/12/2011 11:35,2.95,13207,United Kingdom
559782,21442,pudding powder,12,7/12/2011 11:55,0.85,12722,France
559782,22170,Instant food products,4,7/12/2011 11:55,6.75,12722,France
559794,23284,fruit/vegetable juice,2,7/12/2011 13:16,7.95,16700,United Kingdom
559796,20724,detergent,26,7/12/2011 13:30,2.46,,United Kingdom
559796,23205,cookware,12,7/12/2011 13:30,2.46,,United Kingdom
559797,22326,beef,6,7/12/2011 13:31,2.95,12720,Germany
559802,21035,frozen meals,1,7/12/2011 13:48,6.25,,United Kingdom
559807,21928,condensed milk,1,7/12/2011 14:48,2.08,17841,United Kingdom
559807,21212,meat,2,7/12/2011 14:48,0.55,17841,United Kingdom
559807,20724,detergent,2,7/12/2011 14:48,0.85,17841,United Kingdom
559807,84510A,snack products,1,7/12/2011 14:48,1.25,17841,United Kingdom
559806,21380,salad dressing,24,7/12/2011 14:26,2.95,13311,United Kingdom
559807,22061,instant coffee,2,7/12/2011 14:48,9.95,17841,United Kingdom
559807,84509G,specialty fat,2,7/12/2011 14:48,3.75,17841,United Kingdom
559807,84849D,preservation products,4,7/12/2011 14:48,1.69,17841,United Kingdom
559807,23205,cookware,1,7/12/2011 14:48,0.85,17841,United Kingdom
559809,72351B,canned fruit,5,7/12/2011 14:57,2.1,16409,United Kingdom
559811,22197,butter,12,7/12/2011 15:22,0.85,13269,United Kingdom
559811,22170,Instant food products,4,7/12/2011 15:22,6.75,13269,United Kingdom
559812,84510A,snack products,3,7/12/2011 15:29,1.25,15051,United Kingdom
559816,21314,frozen chicken,1,7/12/2011 16:11,4.13,,United Kingdom
559816,10133,photo/film,4,7/12/2011 16:11,0.83,,United Kingdom
559816,21204,ice cream,4,7/12/2011 16:11,1.63,,United Kingdom
559816,21801,rice,1,7/12/2011 16:11,0.42,,United Kingdom
559816,21391,abrasive cleaner,20,7/12/2011 16:11,1.63,,United Kingdom
559816,22277,ketchup,2,7/12/2011 16:11,1.63,,United Kingdom
559816,22197,butter,7,7/12/2011 16:11,1.63,,United Kingdom
559816,22196,baby cosmetics,1,7/12/2011 16:11,1.63,,United Kingdom
559816,22326,beef,1,7/12/2011 16:11,5.79,,United Kingdom
559816,22739,nut snack,1,7/12/2011 16:11,3.29,,United Kingdom
559816,23284,fruit/vegetable juice,1,7/12/2011 16:11,16.63,,United Kingdom
559816,84509G,specialty fat,1,7/12/2011 16:11,3.29,,United Kingdom
559816,84796B,tea,1,7/12/2011 16:11,8.29,,United Kingdom
559817,10133,photo/film,5,7/12/2011 16:20,0.83,,United Kingdom
559817,84032B,other vegetables,1,7/12/2011 16:20,3.29,,United Kingdom
559817,82578,cat food,1,7/12/2011 16:20,1.25,,United Kingdom
559817,20724,detergent,1,7/12/2011 16:20,1.63,,United Kingdom
559817,21391,abrasive cleaner,5,7/12/2011 16:20,1.63,,United Kingdom
559817,21385,spread cheese,7,7/12/2011 16:20,1.63,,United Kingdom
559817,21035,frozen meals,1,7/12/2011 16:20,6.63,,United Kingdom
559817,21708,bottled beer,1,7/12/2011 16:20,3.29,,United Kingdom
559817,21380,salad dressing,1,7/12/2011 16:20,5.79,,United Kingdom
559817,22277,ketchup,4,7/12/2011 16:20,1.63,,United Kingdom
559817,22196,baby cosmetics,1,7/12/2011 16:20,1.63,,United Kingdom
559817,23284,fruit/vegetable juice,1,7/12/2011 16:20,16.63,,United Kingdom
559821,21035,frozen meals,1,7/12/2011 17:09,3.25,16365,United Kingdom
559824,22624,organic products,1,7/12/2011 17:23,8.5,17576,United Kingdom
559862,21212,meat,24,7/13/2011 10:30,0.55,12782,Portugal
559862,20724,detergent,20,7/13/2011 10:30,0.85,12782,Portugal
559863,21035,frozen meals,2,7/13/2011 10:33,3.25,15039,United Kingdom
559864,20724,detergent,10,7/13/2011 10:38,0.85,14916,United Kingdom
559863,23284,fruit/vegetable juice,10,7/13/2011 10:33,6.75,15039,United Kingdom
559864,22624,organic products,2,7/13/2011 10:38,8.5,14916,United Kingdom
559865,21380,salad dressing,24,7/13/2011 10:39,2.95,14409,United Kingdom
559876,85038,artif. sweetener,2,7/13/2011 11:09,2.1,15752,United Kingdom
559866,22636,yogurt,2,7/13/2011 10:43,8.5,15795,United Kingdom
559866,21506,onions,12,7/13/2011 10:43,0.42,15795,United Kingdom
559878,72351B,canned fruit,1,7/13/2011 11:19,2.1,15493,United Kingdom
559876,20724,detergent,2,7/13/2011 11:09,0.85,15752,United Kingdom
559876,23205,cookware,2,7/13/2011 11:09,0.85,15752,United Kingdom
559878,23284,fruit/vegetable juice,2,7/13/2011 11:19,7.95,15493,United Kingdom
559893,10135,photo/film,4,7/13/2011 12:06,1.25,14498,United Kingdom
559894,20724,detergent,2,7/13/2011 12:06,0.85,14159,United Kingdom
559894,23205,cookware,2,7/13/2011 12:06,0.85,14159,United Kingdom
559894,22197,butter,26,7/13/2011 12:06,0.85,14159,United Kingdom
559894,22326,beef,1,7/13/2011 12:06,2.95,14159,United Kingdom
559897,90214D,pasta,6,7/13/2011 12:18,1.25,16779,United Kingdom
559895,82582,whole milk,12,7/13/2011 12:06,2.1,14110,United Kingdom
559897,84970S,honey,12,7/13/2011 12:18,0.85,16779,United Kingdom
559896,22746,napkins,2,7/13/2011 12:15,2.1,15530,United Kingdom
559895,20724,detergent,10,7/13/2011 12:06,0.85,14110,United Kingdom
559897,21945,cream cheese ,12,7/13/2011 12:18,0.85,16779,United Kingdom
559898,84849D,preservation products,2,7/13/2011 12:18,1.69,16225,United Kingdom
559898,22170,Instant food products,1,7/13/2011 12:18,6.75,16225,United Kingdom
559897,23284,fruit/vegetable juice,20,7/13/2011 12:18,6.75,16779,United Kingdom
559900,23170,pickled vegetables,12,7/13/2011 12:27,1.65,13089,United Kingdom
559902,21385,spread cheese,2,7/13/2011 13:14,0.85,14502,United Kingdom
559902,21391,abrasive cleaner,3,7/13/2011 13:14,0.75,14502,United Kingdom
559904,10133,photo/film,20,7/13/2011 13:20,0.42,13149,United Kingdom
559904,84970S,honey,12,7/13/2011 13:20,0.85,13149,United Kingdom
559906,21314,frozen chicken,8,7/13/2011 13:33,2.1,18219,United Kingdom
559907,23205,cookware,20,7/13/2011 13:37,0.85,12766,Portugal
559905,23035,hygiene articles,6,7/13/2011 13:27,1.45,15311,United Kingdom
559906,23284,fruit/vegetable juice,2,7/13/2011 13:33,7.95,18219,United Kingdom
559912,23067,pastry,2,7/13/2011 15:04,4.15,14221,United Kingdom
559912,21506,onions,12,7/13/2011 15:04,0.42,14221,United Kingdom
559913,23035,hygiene articles,6,7/13/2011 15:05,1.45,14221,United Kingdom
559914,84970s,honey,3,7/13/2011 15:13,2.08,,United Kingdom
559914,22197,butter,5,7/13/2011 15:13,1.63,,United Kingdom
559918,21035,frozen meals,6,7/13/2011 15:29,3.25,18225,United Kingdom
559921,21708,bottled beer,1,7/13/2011 15:42,4.95,13667,United Kingdom
559921,22624,organic products,1,7/13/2011 15:42,8.5,13667,United Kingdom
559923,22326,beef,1,7/13/2011 16:07,5.79,,United Kingdom
559923,84510A,snack products,3,7/13/2011 16:07,2.46,,United Kingdom
559923,84970S,honey,3,7/13/2011 16:07,2.08,,United Kingdom
559923,20724,detergent,1,7/13/2011 16:07,1.63,,United Kingdom
559923,84796B,tea,1,7/13/2011 16:07,8.29,,United Kingdom
559923,10133,photo/film,5,7/13/2011 16:07,0.83,,United Kingdom
559923,21212,meat,2,7/13/2011 16:07,1.25,,United Kingdom
559923,21788,processed cheese,1,7/13/2011 16:07,0.79,,United Kingdom
559923,21314,frozen chicken,3,7/13/2011 16:07,4.13,,United Kingdom
559923,21035,frozen meals,2,7/13/2011 16:07,6.63,,United Kingdom
559923,21204,ice cream,2,7/13/2011 16:07,1.63,,United Kingdom
559923,21708,bottled beer,1,7/13/2011 16:07,3.29,,United Kingdom
559923,22277,ketchup,1,7/13/2011 16:07,1.63,,United Kingdom
559923,22197,butter,4,7/13/2011 16:07,1.63,,United Kingdom
559925,23284,fruit/vegetable juice,2,7/13/2011 16:47,7.95,17644,United Kingdom
559928,22624,organic products,2,7/14/2011 8:52,8.5,12405,Finland
559928,21380,salad dressing,6,7/14/2011 8:52,2.95,12405,Finland
559930,84970S,honey,12,7/14/2011 9:22,0.85,17738,United Kingdom
559930,23170,pickled vegetables,12,7/14/2011 9:22,1.65,17738,United Kingdom
559931,23284,fruit/vegetable juice,2,7/14/2011 9:23,7.95,17738,United Kingdom
559937,20724,detergent,10,7/14/2011 10:11,0.85,13577,United Kingdom
C559950,84952B,shopping bags,-3,7/14/2011 10:47,3.75,14562,United Kingdom
559940,23170,pickled vegetables,36,7/14/2011 10:20,1.45,17396,United Kingdom
C559939,21506,onions,-12,7/14/2011 10:19,0.42,14426,United Kingdom
559948,23210,spices,24,7/14/2011 10:41,1.25,12653,Israel
559981,22910,soups,6,7/14/2011 11:30,2.95,14562,United Kingdom
559951,23035,hygiene articles,12,7/14/2011 10:52,1.45,14847,United Kingdom
C559983,22910,soups,-5,7/14/2011 11:41,2.95,14562,United Kingdom
559986,82582,whole milk,12,7/14/2011 11:47,2.1,15256,United Kingdom
559985,22531,toilet cleaner,24,7/14/2011 11:46,0.42,16488,United Kingdom
559988,22118,bottled water,2,7/14/2011 12:17,4.95,15402,United Kingdom
559989,22326,beef,6,7/14/2011 12:21,2.95,13319,United Kingdom
560018,21212,meat,1,7/14/2011 12:52,0.55,15987,United Kingdom
560018,21713,liquor,1,7/14/2011 12:52,2.1,15987,United Kingdom
560018,22197,butter,4,7/14/2011 12:52,0.85,15987,United Kingdom
560018,22197,butter,2,7/14/2011 12:52,0.85,15987,United Kingdom
560010,22326,beef,6,7/14/2011 12:48,2.95,13178,United Kingdom
560024,20724,detergent,10,7/14/2011 13:00,0.85,15005,United Kingdom
560018,21713,liquor,2,7/14/2011 12:52,2.1,15987,United Kingdom
560018,22626,sparkling wine,6,7/14/2011 12:52,8.5,15987,United Kingdom
560024,84508B,sweet spreads,1,7/14/2011 13:00,2.55,15005,United Kingdom
560024,22197,butter,10,7/14/2011 13:00,0.85,15005,United Kingdom
560018,10135,photo/film,1,7/14/2011 12:52,1.25,15987,United Kingdom
560018,22624,organic products,6,7/14/2011 12:52,8.5,15987,United Kingdom
560033,23017,fish,6,7/14/2011 13:28,11.15,12388,Australia
560033,22910,soups,6,7/14/2011 13:28,2.95,12388,Australia
560025,22326,beef,1,7/14/2011 13:00,2.95,18283,United Kingdom
560035,21278,baking powder,6,7/14/2011 13:41,2.55,17706,United Kingdom
560036,22197,butter,48,7/14/2011 13:51,0.85,14911,EIRE
560036,23205,cookware,10,7/14/2011 13:51,0.85,14911,EIRE
560040,23343,specialty cheese,3100,7/14/2011 14:28,0,,United Kingdom
560041,22624,organic products,2,7/14/2011 14:46,8.5,14156,EIRE
560047,22118,bottled water,1,7/14/2011 15:01,4.95,17259,United Kingdom
560050,21928,condensed milk,1,7/14/2011 15:07,2.08,,United Kingdom
560051,22061,instant coffee,2,7/14/2011 15:22,9.95,15306,United Kingdom
560049,22768,hard cheese,2,7/14/2011 15:03,9.95,14857,United Kingdom
560052,21204,ice cream,12,7/14/2011 15:30,1.65,15187,United Kingdom
560080,82578,cat food,144,7/14/2011 16:23,0.73,17450,United Kingdom
560090,20724,detergent,1,7/14/2011 16:46,1.63,,United Kingdom
560090,21314,frozen chicken,1,7/14/2011 16:46,4.13,,United Kingdom
560090,10133,photo/film,3,7/14/2011 16:46,0.83,,United Kingdom
560090,21204,ice cream,6,7/14/2011 16:46,1.63,,United Kingdom
560088,21899,brandy,24,7/14/2011 16:42,0.65,15114,United Kingdom
560090,21945,cream cheese ,2,7/14/2011 16:46,0.83,,United Kingdom
560090,22277,ketchup,2,7/14/2011 16:46,1.63,,United Kingdom
560090,21899,brandy,1,7/14/2011 16:46,1.63,,United Kingdom
560093,23210,spices,24,7/14/2011 17:11,1.25,14461,United Kingdom
560098,82582,whole milk,2,7/14/2011 17:44,2.1,16907,United Kingdom
560097,21391,abrasive cleaner,12,7/14/2011 17:40,0.75,13050,United Kingdom
560094,22197,butter,6,7/14/2011 17:13,0.85,18109,United Kingdom
560096,23284,fruit/vegetable juice,4,7/14/2011 17:20,7.95,13538,United Kingdom
560102,21314,frozen chicken,8,7/14/2011 18:28,2.1,13994,United Kingdom
560105,20724,detergent,3,7/14/2011 19:23,0.85,16794,United Kingdom
560105,23205,cookware,6,7/14/2011 19:23,0.85,16794,United Kingdom
560105,84510A,snack products,2,7/14/2011 19:23,1.25,16794,United Kingdom
560108,23284,fruit/vegetable juice,4,7/15/2011 8:59,7.95,16979,United Kingdom
560120,21212,meat,24,7/15/2011 10:27,0.55,14907,United Kingdom
560125,22910,soups,1,7/15/2011 10:44,2.95,18118,United Kingdom
560125,84970S,honey,1,7/15/2011 10:44,0.85,18118,United Kingdom
560145,21899,brandy,24,7/15/2011 11:04,0.65,13381,United Kingdom
560145,22624,organic products,4,7/15/2011 11:04,8.5,13381,United Kingdom
560181,84970S,honey,12,7/15/2011 11:45,0.85,16621,United Kingdom
560203,22548,domestic eggs,1,7/15/2011 13:13,1.25,15311,United Kingdom
560202,23017,fish,1,7/15/2011 13:10,12.5,12712,Germany
560209,22778,canned vegetables,1,7/15/2011 14:05,3.95,15004,United Kingdom
560209,85049F,pot plants,3,7/15/2011 14:05,1.25,15004,United Kingdom
560212,21713,liquor,4,7/15/2011 14:58,2.1,14722,United Kingdom
560209,21278,baking powder,1,7/15/2011 14:05,2.55,15004,United Kingdom
560222,23284,fruit/vegetable juice,2,7/15/2011 15:28,7.95,14293,United Kingdom
560224,22197,butter,4,7/15/2011 16:06,0.85,14572,United Kingdom
560224,23205,cookware,10,7/15/2011 16:06,0.85,14572,United Kingdom
560225,20618,pork,4,7/15/2011 16:27,1.63,,United Kingdom
560225,20724,detergent,1,7/15/2011 16:27,1.63,,United Kingdom
560225,21314,frozen chicken,5,7/15/2011 16:27,4.13,,United Kingdom
560225,10133,photo/film,6,7/15/2011 16:27,0.83,,United Kingdom
560225,90183A,cleaner,1,7/15/2011 16:27,2.9,,United Kingdom
560225,21945,cream cheese ,1,7/15/2011 16:27,0.83,,United Kingdom
560225,23284,fruit/vegetable juice,1,7/15/2011 16:27,16.63,,United Kingdom
560225,84032B,other vegetables,2,7/15/2011 16:27,3.29,,United Kingdom
560225,84510A,snack products,1,7/15/2011 16:27,2.46,,United Kingdom
560228,17084N,curd,25,7/15/2011 17:29,0.21,17750,United Kingdom
560231,23284,fruit/vegetable juice,4,7/17/2011 10:55,7.95,13305,United Kingdom
560233,22197,butter,4,7/17/2011 11:10,0.85,16813,United Kingdom
560233,21899,brandy,2,7/17/2011 11:10,0.65,16813,United Kingdom
560233,23284,fruit/vegetable juice,1,7/17/2011 11:10,7.95,16813,United Kingdom
560238,23035,hygiene articles,12,7/17/2011 11:41,1.45,17725,United Kingdom
560239,21212,meat,24,7/17/2011 11:50,0.55,13507,United Kingdom
560239,22746,napkins,6,7/17/2011 11:50,2.1,13507,United Kingdom
560240,21314,frozen chicken,1,7/17/2011 11:59,2.1,15716,United Kingdom
560239,21442,pudding powder,12,7/17/2011 11:50,0.85,13507,United Kingdom
560239,10133,photo/film,20,7/17/2011 11:50,0.42,13507,United Kingdom
560244,20724,detergent,2,7/17/2011 12:14,0.85,16931,United Kingdom
560240,21713,liquor,4,7/17/2011 11:59,2.1,15716,United Kingdom
560248,22197,butter,10,7/17/2011 12:24,0.85,16255,United Kingdom
560248,23035,hygiene articles,12,7/17/2011 12:24,1.45,16255,United Kingdom
